Fecha,Hora,Zona horaria,Ventas brutas,Descuentos,Ventas netas,Impuestos,Propinas,Reembolsos parciales,Total recibido,Fuente,Tarjeta,Métodos de ingreso de tarjeta,Efectivo,Tarjeta de regalo Square,Otra forma de pago,Otra forma de pago,Otra forma de pago,Comisiones,Total neto,Identificación de transacción,ID de pago,Marca de tarjeta,Prefijo PAN,Nombre del dispositivo,Nombre de personal,ID de personal,Información,Descripción,Tipo de evento,Ubicación,Opción de servicio,Alias del dispositivo
29/01/2017,17:33:25,Ciudad de México,$5.17,$0.00,$5.17,$0.83,$0.00,$0.00,$6.00,Punto de venta,$0.00,N/D,$6.00,$0.00,$0.00,,,$0.00,$6.00,tROos8o90Iky4eluTyF3X72eV,DkyWlJ6ZYmjVjz7u1FeELQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/tROos8o90Iky4eluTyF3X72eV/by-unit/24X11KTH1BG6A,Importe personalizado,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:21:55,Ciudad de México,$91.45,$0.00,$91.45,$8.55,$0.00,$0.00,$100.00,Punto de venta,$0.00,N/D,$100.00,$0.00,$0.00,,,$0.00,$100.00,7IIB0IWqoW1x8KBEgGHxfwjeV,307NDcsuWWpt23GcTYBXLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7IIB0IWqoW1x8KBEgGHxfwjeV/by-unit/24X11KTH1BG6A,"Chocolate Lovers, Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:21:26,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,7Gnt2MpYb8Vu1O1vmANdaRueV,ZtvDoDN0TefpeUG39lKJLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7Gnt2MpYb8Vu1O1vmANdaRueV/by-unit/24X11KTH1BG6A,Nuez,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:21:10,Ciudad de México,$112.00,$0.00,$112.00,$8.00,$0.00,$0.00,$120.00,Punto de venta,$0.00,N/D,$120.00,$0.00,$0.00,,,$0.00,$120.00,hxHZTytpviPSo9xQQp119V3eV,LyD6c5Q8Ij9Vjksv6Ln8JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/hxHZTytpviPSo9xQQp119V3eV/by-unit/24X11KTH1BG6A,"Kinder, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:19:29,Ciudad de México,$106.14,$0.00,$106.14,$7.86,$0.00,$0.00,$114.00,Punto de venta,$0.00,N/D,$114.00,$0.00,$0.00,,,$0.00,$114.00,lh4kMvrPuQfp7RIS7CwKIjpeV,tftUAGK3N7pFfdXmQhYDLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/lh4kMvrPuQfp7RIS7CwKIjpeV/by-unit/24X11KTH1BG6A,"Cookies  & Cream, Chocolate Lovers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:18:52,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,nMpEbSWpnnOc07XDtCMxWPleV,DeRlEJodpimnkkOl8M0NKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/nMpEbSWpnnOc07XDtCMxWPleV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:18:25,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,jouNKmSzuSLCPILEOOLYgA7eV,xlrOWE1zTOJic7ELTCw7KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/jouNKmSzuSLCPILEOOLYgA7eV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,17:16:44,Ciudad de México,$131.03,$0.00,$131.03,$20.97,$0.00,$0.00,$152.00,Punto de venta,$0.00,N/D,$0.00,$0.00,$152.00,Tarjeta registrada,,$0.00,$152.00,NxaGS8h6xbDpSjGNiGwZXjmeV,fc1FjyCSHIdhO218JxUBKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/NxaGS8h6xbDpSjGNiGwZXjmeV/by-unit/24X11KTH1BG6A,"Taro, Cheesecake, Chocolate Lovers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,16:11:48,Ciudad de México,$107.00,$0.00,$107.00,$8.00,$0.00,$0.00,$115.00,Punto de venta,$0.00,N/D,$0.00,$0.00,$115.00,Tarjeta registrada,,$0.00,$115.00,R5Vmapwz7K7NvHigl95WVyweV,xjUrwNA0MM54yRuzWKRwJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/R5Vmapwz7K7NvHigl95WVyweV/by-unit/24X11KTH1BG6A,"Cereales, Crunchy",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,15:35:36,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,t5U5mjUzNr85vgrmEwGlQz9eV,3iIKWPNWYx8Keh4ANlvxJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/t5U5mjUzNr85vgrmEwGlQz9eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,15:28:17,Ciudad de México,-$87.93,$0.00,-$87.93,-$14.07,$0.00,$0.00,-$102.00,Punto de venta,$0.00,N/D,-$102.00,$0.00,$0.00,,,$0.00,-$102.00,N7pJzLEPGnIg00fMwzRO5FkeV,Tki8xWJEQV0zEEfMtODtKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/N7pJzLEPGnIg00fMwzRO5FkeV/by-unit/24X11KTH1BG6A,"Cereales, Fresa, Manzana",Reembolso,contabilidad@mckleincorp.com,,Las Aguilas
29/01/2017,15:26:57,Ciudad de México,$87.93,$0.00,$87.93,$14.07,$0.00,$0.00,$102.00,Punto de venta,$0.00,N/D,$102.00,$0.00,$0.00,,,$0.00,$102.00,N7pJzLEPGnIg00fMwzRO5FkeV,Tki8xWJEQV0zEEfMtODtKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/N7pJzLEPGnIg00fMwzRO5FkeV/by-unit/24X11KTH1BG6A,"Cereales, Fresa, Manzana",Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/01/2017,20:36:07,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,xHeT2rzZD50klPM61tm4Jr0eV,vSsNfEBHo34NPz3G5cF7JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/xHeT2rzZD50klPM61tm4Jr0eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/01/2017,19:38:08,Ciudad de México,$56.00,$0.00,$56.00,$0.00,$0.00,$0.00,$56.00,Punto de venta,$0.00,N/D,$56.00,$0.00,$0.00,,,$0.00,$56.00,VdkBojrTC6ojwAthVLgxVzyeV,jguBLYvWc82Nb5i7xaaAKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/VdkBojrTC6ojwAthVLgxVzyeV/by-unit/24X11KTH1BG6A,Snickers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/01/2017,17:37:50,Ciudad de México,$100.00,$0.00,$100.00,$16.00,$0.00,$0.00,$116.00,Punto de venta,$0.00,N/D,$0.00,$0.00,$116.00,Tarjeta registrada,,$0.00,$116.00,Z5jacth4xJzpD2iNlyaMbLseV,57eJrz6JMnNgoxIiEZaRKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Z5jacth4xJzpD2iNlyaMbLseV/by-unit/24X11KTH1BG6A,"Kinder, Cereales",Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/01/2017,14:39:03,Ciudad de México,$139.66,$0.00,$139.66,$6.34,$0.00,$0.00,$146.00,Punto de venta,$0.00,N/D,$146.00,$0.00,$0.00,,,$0.00,$146.00,tNKPUGoNMJtlm6BNn0vP5kneV,HEbDbcaI4cwkadZ472NnKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/tNKPUGoNMJtlm6BNn0vP5kneV/by-unit/24X11KTH1BG6A,"Taro, Nuez, Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,21:00:40,Ciudad de México,$56.00,$0.00,$56.00,$0.00,$0.00,$0.00,$56.00,Punto de venta,$0.00,N/D,$56.00,$0.00,$0.00,,,$0.00,$56.00,3mCw790cnSUprIMuuxiwm4heV,Bh3PMDvjvQjXVkE2ZY9zJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3mCw790cnSUprIMuuxiwm4heV/by-unit/24X11KTH1BG6A,Snickers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,20:22:11,Ciudad de México,$53.00,$0.00,$53.00,$0.00,$0.00,$0.00,$53.00,Punto de venta,$0.00,N/D,$53.00,$0.00,$0.00,,,$0.00,$53.00,vaSm70dc0iRwWa5fwJSN6IpeV,l5W7BKxpYP6Zo7S3okmAKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vaSm70dc0iRwWa5fwJSN6IpeV/by-unit/24X11KTH1BG6A,Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,20:15:34,Ciudad de México,$203.00,$0.00,$203.00,$8.00,$0.00,$0.00,$211.00,Punto de venta,$0.00,N/D,$211.00,$0.00,$0.00,,,$0.00,$211.00,vqMDvtF2RWJj4joJQyAkP52eV,1jnvV7BkacjU4ZWcpxJCLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vqMDvtF2RWJj4joJQyAkP52eV/by-unit/24X11KTH1BG6A,"Clásica, Cereales, Kranky, Nuez",Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,19:09:43,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,bUo4Fb3HjXhqVNwceklIZWreV,dx60CD4Q3TikuyXO5f1XKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/bUo4Fb3HjXhqVNwceklIZWreV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,19:04:55,Ciudad de México,$137.48,$0.00,$137.48,$13.52,$0.00,$0.00,$151.00,Punto de venta,$0.00,N/D,$151.00,$0.00,$0.00,,,$0.00,$151.00,vGE6c9YmP9IPG3RZrTeadmfeV,9d2fMFp1iUtpRoAiyH9OLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vGE6c9YmP9IPG3RZrTeadmfeV/by-unit/24X11KTH1BG6A,"2 x Cheesecake, Kranky",Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,17:57:40,Ciudad de México,$106.00,$0.00,$106.00,$0.00,$0.00,$0.00,$106.00,Punto de venta,$0.00,N/D,$106.00,$0.00,$0.00,,,$0.00,$106.00,JxVPq5ZNX7twH3VL3r7AsH2eV,R3GFFFsmuMEL2qXBeuq6JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/JxVPq5ZNX7twH3VL3r7AsH2eV/by-unit/24X11KTH1BG6A,2 x Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,17:12:43,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,BvKlsJkcWf0YrKd9qYVvQcqeV,XySHiDWzDoP4b7ojOXR4JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/BvKlsJkcWf0YrKd9qYVvQcqeV/by-unit/24X11KTH1BG6A,Nuez,Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,17:01:27,Ciudad de México,$682.48,$0.00,$682.48,$37.52,$0.00,$0.00,$720.00,Punto de venta,$0.00,N/D,$720.00,$0.00,$0.00,,,$0.00,$720.00,9Vs4UafAAN1KJAr8qYkqxoxeV,fmUObfYIR2ifRjds2chbLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/9Vs4UafAAN1KJAr8qYkqxoxeV/by-unit/24X11KTH1BG6A,"2 x Nuez, Kinder, 2 x Nuez, 2 x Clásica, 2 x Cereales, 2 x Nuez, 2 x Cheesecake",Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,15:39:03,Ciudad de México,$351.00,$0.00,$351.00,$16.00,$0.00,$0.00,$367.00,Punto de venta,$0.00,N/D,$367.00,$0.00,$0.00,,,$0.00,$367.00,7iNvlu9mAQGY96FyDOzVuoxeV,tFGR1OqI2aS34MYYctDqKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7iNvlu9mAQGY96FyDOzVuoxeV/by-unit/24X11KTH1BG6A,"2 x Clásica, 2 x Cereales, Snickers, Ferrero, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
27/01/2017,14:37:28,Ciudad de México,$152.00,$0.00,$152.00,$0.00,$0.00,$0.00,$152.00,Punto de venta,$0.00,N/D,$152.00,$0.00,$0.00,,,$0.00,$152.00,dh81E7VjHVkvbVIPl9sOPAgeV,h7WoskRoO2ewqzihVESILQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/dh81E7VjHVkvbVIPl9sOPAgeV/by-unit/24X11KTH1BG6A,4 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/01/2017,20:25:17,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,T6fvuGHiGKY2GSD7hUmE9S4eV,zyzfeGZ3UHmwCKYFPYX2JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/T6fvuGHiGKY2GSD7hUmE9S4eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/01/2017,20:03:20,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,pfigBmS6G3GEH1yfes4Cw05eV,jImbJJjwr8DilJZSOxA0KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/pfigBmS6G3GEH1yfes4Cw05eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/01/2017,17:22:57,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,h7IJaPCvys05s2XZj2Vb4j0eV,xPKfkkpoIr9DSVR49BBMKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/h7IJaPCvys05s2XZj2Vb4j0eV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/01/2017,16:18:34,Ciudad de México,$239.14,$0.00,$239.14,$7.86,$0.00,$0.00,$247.00,Punto de venta,$0.00,N/D,$247.00,$0.00,$0.00,,,$0.00,$247.00,tzz6uBzQQt0SrdKSUDal9Q3eV,HuKq2J9TA1uQKZKZWQ5PKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/tzz6uBzQQt0SrdKSUDal9Q3eV/by-unit/24X11KTH1BG6A,"5 x Clásica, Chocolate Lovers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/01/2017,16:06:37,Ciudad de México,$188.00,$0.00,$188.00,$24.00,$0.00,$0.00,$212.00,Punto de venta,$0.00,N/D,$212.00,$0.00,$0.00,,,$0.00,$212.00,ZZjakpc41xOsnVZgAdwDJXAfV,DKNC7oroXu1oP3fWzS4vKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/ZZjakpc41xOsnVZgAdwDJXAfV/by-unit/24X11KTH1BG6A,"3 x Cereales, Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/01/2017,19:56:18,Ciudad de México,$84.48,$0.00,$84.48,$13.52,$0.00,$0.00,$98.00,Punto de venta,$0.00,N/D,$98.00,$0.00,$0.00,,,$0.00,$98.00,J5dfzyl34QiuRwpwpFFR199eV,B1dluGBTLbjBHLfvU6azJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/J5dfzyl34QiuRwpwpFFR199eV/by-unit/24X11KTH1BG6A,"Cheesecake, Bicolor",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/01/2017,19:28:29,Ciudad de México,$100.00,$0.00,$100.00,$16.00,$0.00,$0.00,$116.00,Punto de venta,$0.00,N/D,$116.00,$0.00,$0.00,,,$0.00,$116.00,9H5iO3JMvo89PhzMTVpRLUheV,RzIJkWzZdSM1G6IVpY5kLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/9H5iO3JMvo89PhzMTVpRLUheV/by-unit/24X11KTH1BG6A,"Cereales, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/01/2017,17:55:31,Ciudad de México,$50.00,$0.00,$50.00,$8.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,TuPcPI4jYAJZB99jPHjPEI5eV,pZN9mFhlwdG2NJ3sX5QbKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/TuPcPI4jYAJZB99jPHjPEI5eV/by-unit/24X11KTH1BG6A,Kinder,Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/01/2017,17:22:28,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,PYLTLJWpEWE2Y4zRNITGDQ0eV,x3Gl12Wzg5rCX6WFFNCeLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/PYLTLJWpEWE2Y4zRNITGDQ0eV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/01/2017,17:21:28,Ciudad de México,$332.86,$0.00,$332.86,$28.14,$0.00,$0.00,$361.00,Punto de venta,$0.00,N/D,$361.00,$0.00,$0.00,,,$0.00,$361.00,3sz10KsuQeQu3mBAzAcZ9N2eV,t3HXyWD6zfdxgQVMZrqqKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3sz10KsuQeQu3mBAzAcZ9N2eV/by-unit/24X11KTH1BG6A,"3 x Cheesecake, Nuez Blanca, Clásica, Chocolate Lovers, Crunchy",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/01/2017,15:35:52,Ciudad de México,$282.14,$0.00,$282.14,$7.86,$0.00,$0.00,$290.00,Punto de venta,$0.00,N/D,$0.00,$0.00,$290.00,Tarjeta registrada,,$0.00,$290.00,f620cvlrpWdBuVb4og58Ln3eV,XW01p7VSXZcVmsuelduzKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/f620cvlrpWdBuVb4og58Ln3eV/by-unit/24X11KTH1BG6A,"Crunchy, Chocolate Lovers, Ferrero, 3 x Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/01/2017,18:58:42,Ciudad de México,$124.00,$0.00,$124.00,$0.00,$0.00,$0.00,$124.00,Punto de venta,$0.00,N/D,$124.00,$0.00,$0.00,,,$0.00,$124.00,D4AC0CSCGGniFjcf0BbFvFieV,ZZ55iTQeMY3LJ8leOFNyKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/D4AC0CSCGGniFjcf0BbFvFieV/by-unit/24X11KTH1BG6A,"Ferrero, Nuez",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/01/2017,18:47:46,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,xvoY9kxKu4QiAHOM5j8KRBmeV,nkxgi6cLyd9saZTJXo32JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/xvoY9kxKu4QiAHOM5j8KRBmeV/by-unit/24X11KTH1BG6A,Nuez Blanca,Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/01/2017,18:39:28,Ciudad de México,$124.00,$0.00,$124.00,$0.00,$0.00,$0.00,$124.00,Punto de venta,$0.00,N/D,$124.00,$0.00,$0.00,,,$0.00,$124.00,1XJLVBduzVpEFTShzWY7h5oeV,lHnKYx2skS8f9Gqm1qLWKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/1XJLVBduzVpEFTShzWY7h5oeV/by-unit/24X11KTH1BG6A,"Nuez, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/01/2017,17:07:09,Ciudad de México,$132.76,$0.00,$132.76,$21.24,$0.00,$0.00,$154.00,Punto de venta,$0.00,N/D,$154.00,$0.00,$0.00,,,$0.00,$154.00,fCELL868vvwXSyqRwlm8ZNfeV,JFjzRqqBYemlxF1A17ulLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fCELL868vvwXSyqRwlm8ZNfeV/by-unit/24X11KTH1BG6A,"3 x Cheesecake, Importe personalizado",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/01/2017,17:01:12,Ciudad de México,$112.00,$0.00,$112.00,$8.00,$0.00,$0.00,$120.00,Punto de venta,$0.00,N/D,$120.00,$0.00,$0.00,,,$0.00,$120.00,DM45UW0JsYOIKZonpwdr8P6eV,Did2YqJNUCPakscf4RSMLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/DM45UW0JsYOIKZonpwdr8P6eV/by-unit/24X11KTH1BG6A,"Cereales, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,20:46:48,Ciudad de México,$50.00,$0.00,$50.00,$8.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,fklfBk63VaClKFJwbFAjg8zeV,lHNLlWxtluREWcBu0JNnLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fklfBk63VaClKFJwbFAjg8zeV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,19:28:59,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,VjdIqryJxvmBMir2Pc0IGQieV,rM0mt4Wm5kmviuxmdJlDKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/VjdIqryJxvmBMir2Pc0IGQieV/by-unit/24X11KTH1BG6A,Ferrero,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,18:47:46,Ciudad de México,$204.24,$0.00,$204.24,$22.76,$0.00,$0.00,$227.00,Punto de venta,$0.00,N/D,$227.00,$0.00,$0.00,,,$0.00,$227.00,XKAG1jT4yXtsWlhHMXs15PneV,B3Q6AobnW3wB0QAFtVj8JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/XKAG1jT4yXtsWlhHMXs15PneV/by-unit/24X11KTH1BG6A,"Cheesecake, Cereales, Nuez Blanca, Cereales",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,16:37:22,Ciudad de México,$107.00,$0.00,$107.00,$8.00,$0.00,$0.00,$115.00,Punto de venta,$0.00,N/D,$115.00,$0.00,$0.00,,,$0.00,$115.00,DcKOG3oAoHqILw9PEBI4L4keV,raBzgj6opjJSSnaSko49KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/DcKOG3oAoHqILw9PEBI4L4keV/by-unit/24X11KTH1BG6A,"Kinder, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,16:31:44,Ciudad de México,$174.24,$0.00,$174.24,$6.76,$0.00,$0.00,$181.00,Punto de venta,$0.00,N/D,$181.00,$0.00,$0.00,,,$0.00,$181.00,Lyppu5ljjYy7hSfL4l4gPjoeV,ZRRPa54deOiOSwt9QJLnLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Lyppu5ljjYy7hSfL4l4gPjoeV/by-unit/24X11KTH1BG6A,"2 x Clásica, Snickers, Cheesecake",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,16:18:14,Ciudad de México,$100.00,$0.00,$100.00,$0.00,$0.00,$0.00,$100.00,Punto de venta,$0.00,N/D,$100.00,$0.00,$0.00,,,$0.00,$100.00,PUJlKMwSseVtAPRfMIRf7LheV,xbiiNaVIXanGHc5jPDgqKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/PUJlKMwSseVtAPRfMIRf7LheV/by-unit/24X11KTH1BG6A,"Clásica, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,16:15:51,Ciudad de México,$397.00,$0.00,$397.00,$8.00,$0.00,$0.00,$405.00,Punto de venta,$0.00,N/D,$405.00,$0.00,$0.00,,,$0.00,$405.00,931cmhXZSpq3DiSt3UuCVjxeV,xhH5qFQJazLRGfotPLzuJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/931cmhXZSpq3DiSt3UuCVjxeV/by-unit/24X11KTH1BG6A,"Nuez Blanca, MM´s, Ferrero, Snickers, Cookies  & Cream, Cereales, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/01/2017,15:06:31,Ciudad de México,$51.10,-$14.25,$36.85,$5.90,$0.00,$0.00,$42.75,Punto de venta,$0.00,N/D,$0.00,$0.00,$42.75,Tarjeta registrada,,$0.00,$42.75,d3b9xGFdv49pjrqtb9D7B68eV,L6NpsE7m7mseSlfucPUEKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/d3b9xGFdv49pjrqtb9D7B68eV/by-unit/24X11KTH1BG6A,Chocolate Lovers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/01/2017,19:45:33,Ciudad de México,$200.86,$0.00,$200.86,$32.14,$0.00,$0.00,$233.00,Punto de venta,$0.00,N/D,$233.00,$0.00,$0.00,,,$0.00,$233.00,htBP15h0n8DyESRafEtvOU1eV,tTfGtXuBnd9KwrqzmEG9JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/htBP15h0n8DyESRafEtvOU1eV/by-unit/24X11KTH1BG6A,"5 x Cheesecake, Importe personalizado, Importe personalizado",Pago,contabilidad@mckleincorp.com,,Las Aguilas
